,,,CH1 T,CH1 V,CH2 T,CH2 V
Record Length,2500.000000,,-0.25,-0.08,0.112,-0.0032
,,,0.2464,0.4,0.364,-0.0104,,,,,
,,,0.2466,0.4,0.308,-0.0088,,,,,
,,,0.2468,0.32,0.308,-0.0088,,,,,
,,,0.247,0.32,0.308,-0.0088,,,,,
,,,0.2472,0.32,0.308,-0.0088,,,,,
,,,0.2474,0.32,0.252,-0.0072,,,,,
,,,0.2476,0.24,0.252,-0.0072,,,,,
,,,0.2478,0.24,0.28,-0.008,,,,,
,,,0.248,0.24,0.252,-0.0072,,,,,
,,,0.2482,0.24,0.28,-0.008,,,,,
,,,0.2484,0.24,0.252,-0.0072,,,,,
,,,0.2486,0.16,0.196,-0.0056,,,,,
,,,0.2488,0.16,0.196,-0.0056,,,,,
,,,0.249,0.16,0.196,-0.0056,,,,,
,,,0.2492,0.08,0.224,-0.0064,,,,,
,,,0.2494,0.08,0.224,-0.0064,,,,,
,,,0.2496,0.08,0.196,-0.0056,,,,,
,,,0.2498,0,0.196,-0.0056,,,,,
